post_id,image_idx,image_local_path,paragraph_index,best_chunk_global_idx,image_chunk_similarity,cej_stage,chunk_text,similarity_status,text_cluster,text_cluster_label,image_subcluster,image_subcluster_global,img_umap_x,img_umap_y
111,111004,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0111/img_04.jpg,4,329.0,0.095557302236557,교체,"1. LG 무선청소기 라인업 정리(2025.8 기준) 이번 주력 모델은 A9 오브제컬렉션이다. 차이점이라면 흡입력, 배터리 지속시간, 물걸레 여부, 보관방식에 따라 조금 달라진다. 이런 기준에 따라 간단하게 분류해보면, 가성비 라인. 흡입력 낮지만 저렴하다. 조용한곳 또는 보조용/원룸 관리에 적합 중간급 라인. 흡입력과 편의성이 균형잡힘. 부모님댁에 두기 좋은 모델. 2025년 모델은 A7 Core 로 출시됨. 강력한 흡입력+프리미엄 기능 추가. 오브제컬렉션 디자인을 적용해 거실 인테리어로도 좋음. Ai 기능 탑재여부에 따라 A9 Ai, A9s 로 나뉨. 각 라인업 안에서도 또 세부 모델이 나눠지게 된다. 이때 아래와 같은 기능이 들어 있느냐 없느냐에 따라 가격과 모델명이 결정된다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-6.2233243,0.49323463
111,111005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0111/img_05.jpg,5,329.0,0.14839468896389,교체,"1. LG 무선청소기 라인업 정리(2025.8 기준) 이번 주력 모델은 A9 오브제컬렉션이다. 차이점이라면 흡입력, 배터리 지속시간, 물걸레 여부, 보관방식에 따라 조금 달라진다. 이런 기준에 따라 간단하게 분류해보면, 가성비 라인. 흡입력 낮지만 저렴하다. 조용한곳 또는 보조용/원룸 관리에 적합 중간급 라인. 흡입력과 편의성이 균형잡힘. 부모님댁에 두기 좋은 모델. 2025년 모델은 A7 Core 로 출시됨. 강력한 흡입력+프리미엄 기능 추가. 오브제컬렉션 디자인을 적용해 거실 인테리어로도 좋음. Ai 기능 탑재여부에 따라 A9 Ai, A9s 로 나뉨. 각 라인업 안에서도 또 세부 모델이 나눠지게 된다. 이때 아래와 같은 기능이 들어 있느냐 없느냐에 따라 가격과 모델명이 결정된다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.855243,-0.097346276
111,111006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0111/img_06.jpg,6,329.0,0.1376616954803466,교체,"1. LG 무선청소기 라인업 정리(2025.8 기준) 이번 주력 모델은 A9 오브제컬렉션이다. 차이점이라면 흡입력, 배터리 지속시간, 물걸레 여부, 보관방식에 따라 조금 달라진다. 이런 기준에 따라 간단하게 분류해보면, 가성비 라인. 흡입력 낮지만 저렴하다. 조용한곳 또는 보조용/원룸 관리에 적합 중간급 라인. 흡입력과 편의성이 균형잡힘. 부모님댁에 두기 좋은 모델. 2025년 모델은 A7 Core 로 출시됨. 강력한 흡입력+프리미엄 기능 추가. 오브제컬렉션 디자인을 적용해 거실 인테리어로도 좋음. Ai 기능 탑재여부에 따라 A9 Ai, A9s 로 나뉨. 각 라인업 안에서도 또 세부 모델이 나눠지게 된다. 이때 아래와 같은 기능이 들어 있느냐 없느냐에 따라 가격과 모델명이 결정된다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.615537,0.1280056
111,111007,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0111/img_07.jpg,7,329.0,0.0883968397974968,교체,"1. LG 무선청소기 라인업 정리(2025.8 기준) 이번 주력 모델은 A9 오브제컬렉션이다. 차이점이라면 흡입력, 배터리 지속시간, 물걸레 여부, 보관방식에 따라 조금 달라진다. 이런 기준에 따라 간단하게 분류해보면, 가성비 라인. 흡입력 낮지만 저렴하다. 조용한곳 또는 보조용/원룸 관리에 적합 중간급 라인. 흡입력과 편의성이 균형잡힘. 부모님댁에 두기 좋은 모델. 2025년 모델은 A7 Core 로 출시됨. 강력한 흡입력+프리미엄 기능 추가. 오브제컬렉션 디자인을 적용해 거실 인테리어로도 좋음. Ai 기능 탑재여부에 따라 A9 Ai, A9s 로 나뉨. 각 라인업 안에서도 또 세부 모델이 나눠지게 된다. 이때 아래와 같은 기능이 들어 있느냐 없느냐에 따라 가격과 모델명이 결정된다.",valid_match,6,제품 추천/리뷰 (모델 비교),0,T6_I0,-0.90016603,6.0240364
111,111008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0111/img_08.jpg,8,329.0,0.134855106472969,교체,"1. LG 무선청소기 라인업 정리(2025.8 기준) 이번 주력 모델은 A9 오브제컬렉션이다. 차이점이라면 흡입력, 배터리 지속시간, 물걸레 여부, 보관방식에 따라 조금 달라진다. 이런 기준에 따라 간단하게 분류해보면, 가성비 라인. 흡입력 낮지만 저렴하다. 조용한곳 또는 보조용/원룸 관리에 적합 중간급 라인. 흡입력과 편의성이 균형잡힘. 부모님댁에 두기 좋은 모델. 2025년 모델은 A7 Core 로 출시됨. 강력한 흡입력+프리미엄 기능 추가. 오브제컬렉션 디자인을 적용해 거실 인테리어로도 좋음. Ai 기능 탑재여부에 따라 A9 Ai, A9s 로 나뉨. 각 라인업 안에서도 또 세부 모델이 나눠지게 된다. 이때 아래와 같은 기능이 들어 있느냐 없느냐에 따라 가격과 모델명이 결정된다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-5.124718,0.65445197
118,118001,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_01.jpg,1,354.0,0.1552124768495559,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-5.006179,1.6017098
118,118002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_02.jpg,2,354.0,0.166275680065155,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-2.6465447,2.5457766
118,118003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_03.jpg,3,354.0,0.157944768667221,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-5.3312497,0.064171344
118,118005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_05.jpg,5,354.0,0.069456547498703,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),2,T6_I2,-1.6952205,-0.37362736
118,118006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_06.jpg,6,354.0,0.1280194520950317,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),2,T6_I2,-1.7083404,-0.39097157
118,118007,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_07.jpg,7,354.0,0.138275071978569,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),2,T6_I2,-1.7764509,-0.48270774
118,118008,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0118/img_08.jpg,8,354.0,0.0805335342884063,관리,"이 게시물은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. ​ 무선 청소기 추천을 찾는 분들이 많습니다. 특히 2025년 현재는 샤오미, LG 코드제로, 삼성 제트, 다이슨 제품들이 가장 인기 있고, 원룸, 가정집, 반려동물 키우는 집 등 상황별로 맞는 무선 청소기가 달라집니다. ✅ 무선 청소기 추천 기준 (2025년 최신) 배터리 지속 시간 : 최소 30분 이상 무게와 편의성 : 가볍고 손목 부담 적어야 함 가격대별 구분 : 10만~70만원대 다양 🔥 2025년 무선 청소기 추천 TOP 5",valid_match,6,제품 추천/리뷰 (모델 비교),2,T6_I2,-1.5876111,-0.21973598
120,120001,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0120/img_01.jpg,1,368.0,0.2146684527397155,관리,"LG전자의 무선청소기 라인업 중 가성비와 성능의 밸런스를 공략한 두 모델, 코드제로 A7 Core (AS720WA)와 A5(AS520WA)를 두고 고민하시는 분들이 많습니다. 디자인은 비슷해 보이지만, 직접 사용해보면 무게감과 흡입력에서 확실한 체급 차이가 느껴지는데요. 실제 사용자들의 피드백을 바탕으로 두 모델의 장단점을 비교 분석해 봅니다. - A7 Core (AS720WA): 최대 220W의 강력한 흡입력을 자랑합니다. 메인 청소기로 사용하기에 부족함이 없으며, 카펫이나 모서리에 박힌 무거운 먼지까지 시원하게 빨아들입니다. - A5 (AS520WA): 최대 150W 수준으로 A7에 비해 다소 낮습니다. 마루나 장판 위주의 일반적인 청소에는 충분하지만, 두꺼운 카펫이나 반려동물의 털을 제거할 때는 A7보다 시간이 더 소요될 수 있습니다. - A7 Core: 약 2.47kg으로 묵직한 안정감이 느껴집니다. 힘 있는 청소가 가능하지만, 손목이 약한 분들에게는 장시간 사용 시 약간의 피로감이 있을 수 있습니다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.7739816,-0.5870723
132,132009,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0132/img_09.jpg,9,410.0,0.123306043446064,관리,"3. 이중 지출 방지 : 싼 맛에 이름 모를 브랜드 샀다가 AS 안 돼서 고생하지 마라. 가전은 역시 LG다. 한 번 사서 10년 쓸 생각하면 이게 진짜 돈 버는 거다. 결제하기 전에 이거 안 챙기면 손해다. 체감가 더 낮출 수 있는 절호의 기회임. 7% 포인트 적립 (최대 10만 원) 성능: 터보 싸이클론 시스템 탑재. 강력한 원심력으로 먼지랑 공기를 딱 분리해 주니까 흡입력이 끝까지 유지된다. 편의성: 코너팍팍 흡입구 덕분에 구석진 모서리 먼지도 싹 잡아낸다. 유선이라 배터리 걱정 없이 무한대로 돌려라. 위생: 미세먼지 차단 필터로 뒤로 나오는 먼지 걱정 덜어주고, 먼지통은 그냥 물세척 하면 끝이다. 깔끔하지? 리뷰하는 형이 이 장비를 픽한 이유 ​ 브랜드 신뢰도: '가전은 LG'라는 말이 괜히 있는 게 아니다. 700개가 넘는 실구매자 평점 4.9점이 모든 걸 증명한다. 비교 불가 파워: 무선은 절대 흉내 못 내는 깡파워 흡입력이다. 카펫 속 먼지까지 영혼까지 털어버린다.",valid_match,6,제품 추천/리뷰 (모델 비교),4,T6_I4,-0.35804996,-2.2987428
133,133001,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0133/img_01.jpg,1,412.0,0.1064124703407287,관리,"""이 포스팅은 네이버 쇼핑 커넥트 활동의 일환으로, 판매 발생 시 수수료를 제공받습니다."" [LG전자인증점 경남] LG전자 인증점 (주)경남 입니다. 요즘 가전제품은 단순히 ‘청소’만 하는 도구가 아니라, 공간의 품격을 높이는 인테리어 아이템 으로 진화하고 있죠. 이번에 출시된 LG 코드제로 AI 오브제컬렉션 A9 올인원타워 AI927WA 카밍베이지 는 그 대표적인 예예요. 성능과 디자인, 편의성까지 완벽하게 갖춘 프리미엄 무선청소기입니다. 먼저 시선을 사로잡는 건 오브제컬렉션 특유의 감각적인 디자인 이에요. 은은한 카밍베이지 컬러는 집안 인테리어 어디에 두어도 잘 어울리고, 청소기를 숨기지 않아도 되는 고급스러움이 느껴집니다. ‘보이는 가전’이라는 말이 딱이에요. 성능은 역시 LG답습니다. 최대 320W의 강력한 흡입력 으로 미세먼지부터 큰 이물질까지 한 번에 청소가 가능하고, AI 인공지능 센서가 바닥 재질과 먼지량을 스스로 감지해 흡입 세기를 자동 조절해줍니다. 카펫, 타일, 마루 등 어떤 바닥에서도 알아서 최적의 세기로 작동하죠. 그리고 LG만의 시그니처 기능, 올인원타워 시스템 ! 청소가 끝나면 자동으로 먼지를 비워주는 ‘자동 먼지 비움 시스템’, 충전과 보관이 동시에 가능한 올인원 구조 덕분에 청소 후 관리가 정말 편해요.",valid_match,6,제품 추천/리뷰 (모델 비교),4,T6_I4,-0.83730006,-3.3171592
133,133002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0133/img_02.jpg,2,412.0,0.1709035634994506,관리,"""이 포스팅은 네이버 쇼핑 커넥트 활동의 일환으로, 판매 발생 시 수수료를 제공받습니다."" [LG전자인증점 경남] LG전자 인증점 (주)경남 입니다. 요즘 가전제품은 단순히 ‘청소’만 하는 도구가 아니라, 공간의 품격을 높이는 인테리어 아이템 으로 진화하고 있죠. 이번에 출시된 LG 코드제로 AI 오브제컬렉션 A9 올인원타워 AI927WA 카밍베이지 는 그 대표적인 예예요. 성능과 디자인, 편의성까지 완벽하게 갖춘 프리미엄 무선청소기입니다. 먼저 시선을 사로잡는 건 오브제컬렉션 특유의 감각적인 디자인 이에요. 은은한 카밍베이지 컬러는 집안 인테리어 어디에 두어도 잘 어울리고, 청소기를 숨기지 않아도 되는 고급스러움이 느껴집니다. ‘보이는 가전’이라는 말이 딱이에요. 성능은 역시 LG답습니다. 최대 320W의 강력한 흡입력 으로 미세먼지부터 큰 이물질까지 한 번에 청소가 가능하고, AI 인공지능 센서가 바닥 재질과 먼지량을 스스로 감지해 흡입 세기를 자동 조절해줍니다. 카펫, 타일, 마루 등 어떤 바닥에서도 알아서 최적의 세기로 작동하죠. 그리고 LG만의 시그니처 기능, 올인원타워 시스템 ! 청소가 끝나면 자동으로 먼지를 비워주는 ‘자동 먼지 비움 시스템’, 충전과 보관이 동시에 가능한 올인원 구조 덕분에 청소 후 관리가 정말 편해요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-2.9693298,3.9071567
137,137002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0137/img_02.jpg,2,421.0,0.057029865682125,관리,"끝까지 읽어보시면 분명 도움되실 거예요. 한정판 크린포유 LG 코드제로 무선 청소기 A9 A9S 오브제 LED 프리미엄 슬림 헤드, 한정템 깜짝 놀랄 만한 강력한 흡입력과 세련된 디자인의 차이를 경험해보세요. 크린포유 LG 코드제로 A9S 오브제는 슬림하면서도 강력한 성능으로 집안 곳곳을 깨끗하게 청소할 수 있어요. LED 프리미엄 헤드와 스마트한 디자인이 주는 편리함 지금 바로 경험해보시겠어요? 일상 속 작은 변화로 집안을 더 깨끗하고 스타일리시하게 만들어보세요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.612019,1.2840184
137,137003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0137/img_03.jpg,3,421.0,0.078274667263031,관리,"끝까지 읽어보시면 분명 도움되실 거예요. 한정판 크린포유 LG 코드제로 무선 청소기 A9 A9S 오브제 LED 프리미엄 슬림 헤드, 한정템 깜짝 놀랄 만한 강력한 흡입력과 세련된 디자인의 차이를 경험해보세요. 크린포유 LG 코드제로 A9S 오브제는 슬림하면서도 강력한 성능으로 집안 곳곳을 깨끗하게 청소할 수 있어요. LED 프리미엄 헤드와 스마트한 디자인이 주는 편리함 지금 바로 경험해보시겠어요? 일상 속 작은 변화로 집안을 더 깨끗하고 스타일리시하게 만들어보세요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.4458923,1.3047619
190,190002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0190/img_02.jpg,2,572.0,0.2119753062725067,관리,"LG 코드제로 A9S A9 올인원타워 무선청소기 AI AI927WA 차이 안녕하세요. 아전입니다. 오늘은 LG 코드제로 A9 올인원타워 무선청소기 AI, 그중에서도 모델명 AI927WA에 대해 알아보려고 합니다. 최근에 출시한 무선 청소기답게 바뀐 점이 많은데요, 기존의 A9S 차이점 및 주요 특징, 가격 정보까지 자세히 살펴보겠습니다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.3599186,-0.74553216
190,190004,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0190/img_04.jpg,4,573.0,0.1546646207571029,관리,"1. LG코드제로 A9S 올인원타워 차이 먼저 두 모델의 차이점을 살펴보겠습니다. LG 코드제로 A9S는 2023~2024년형으로, A9 AI는 2025년 4월 출시된 신형입니다. 외형은 비슷하지만 내부 사양과 AI 기능에서 차이가 나는데요. 우선 흡입력은 A9 AI가 320W, A9S가 280W로 약간 더 강력합니다. 또 A9 AI에는 AI 흡입력 제어, 오토스탑앤고 등 4가지 인공지능 기능이 들어가 있는데요, 그중 오토스탑앤고는 청소기를 내려놓으면 자동으로 멈추고 들면 다시 작동하는 편의 기능이라 실사용에 유용합니다. 구성품 면에서는 A9S가 침구 전용 흡입구가 빠져 있고, 상위 모델이나 추가 옵션으로만 제공됩니다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.8621492,0.92125034
190,190005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0190/img_05.jpg,5,573.0,0.1543209999799728,관리,"1. LG코드제로 A9S 올인원타워 차이 먼저 두 모델의 차이점을 살펴보겠습니다. LG 코드제로 A9S는 2023~2024년형으로, A9 AI는 2025년 4월 출시된 신형입니다. 외형은 비슷하지만 내부 사양과 AI 기능에서 차이가 나는데요. 우선 흡입력은 A9 AI가 320W, A9S가 280W로 약간 더 강력합니다. 또 A9 AI에는 AI 흡입력 제어, 오토스탑앤고 등 4가지 인공지능 기능이 들어가 있는데요, 그중 오토스탑앤고는 청소기를 내려놓으면 자동으로 멈추고 들면 다시 작동하는 편의 기능이라 실사용에 유용합니다. 구성품 면에서는 A9S가 침구 전용 흡입구가 빠져 있고, 상위 모델이나 추가 옵션으로만 제공됩니다.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.403251,0.5209752
190,190006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0190/img_06.jpg,6,573.0,0.1885483264923095,관리,"1. LG코드제로 A9S 올인원타워 차이 먼저 두 모델의 차이점을 살펴보겠습니다. LG 코드제로 A9S는 2023~2024년형으로, A9 AI는 2025년 4월 출시된 신형입니다. 외형은 비슷하지만 내부 사양과 AI 기능에서 차이가 나는데요. 우선 흡입력은 A9 AI가 320W, A9S가 280W로 약간 더 강력합니다. 또 A9 AI에는 AI 흡입력 제어, 오토스탑앤고 등 4가지 인공지능 기능이 들어가 있는데요, 그중 오토스탑앤고는 청소기를 내려놓으면 자동으로 멈추고 들면 다시 작동하는 편의 기능이라 실사용에 유용합니다. 구성품 면에서는 A9S가 침구 전용 흡입구가 빠져 있고, 상위 모델이나 추가 옵션으로만 제공됩니다.",valid_match,6,제품 추천/리뷰 (모델 비교),4,T6_I4,-1.3794993,4.8774023
197,197002,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0197/img_02.jpg,2,593.0,0.1316162496805191,관리,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 집 안 먼지는 신경 쓰이는데, 청소기를 꺼내는 일부터 귀찮게 느껴질 때가 참 많습니다. 특히 선이 있는 제품은 콘센트 옮기고, 먼지통 털고, 부품 정리까지 여러가지로 귀찮죠. 그래서 요즘에는 흡입력은 강하면서도 관리가 쉬운 무선 청소기를 많이들 찾아요. LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE는 이런 고민을 줄이기 위해 설계된 모델 입니다. 현재 별점 4.8점, 리뷰 637개를 가진 LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE! 지금 쿠팡에서 더 저렴하고 다양한 스틱청소기 제품들을 확인해보세요. 무선청소기를 고를 때 보통 흡입력, 사용 시간, 관리 편의성, 디자인, 가격을 많이 따져보게 돼요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-1.9836591,5.8283
197,197003,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0197/img_03.jpg,3,593.0,0.1229607164859771,관리,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 집 안 먼지는 신경 쓰이는데, 청소기를 꺼내는 일부터 귀찮게 느껴질 때가 참 많습니다. 특히 선이 있는 제품은 콘센트 옮기고, 먼지통 털고, 부품 정리까지 여러가지로 귀찮죠. 그래서 요즘에는 흡입력은 강하면서도 관리가 쉬운 무선 청소기를 많이들 찾아요. LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE는 이런 고민을 줄이기 위해 설계된 모델 입니다. 현재 별점 4.8점, 리뷰 637개를 가진 LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE! 지금 쿠팡에서 더 저렴하고 다양한 스틱청소기 제품들을 확인해보세요. 무선청소기를 고를 때 보통 흡입력, 사용 시간, 관리 편의성, 디자인, 가격을 많이 따져보게 돼요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.099603,1.3196479
197,197004,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0197/img_04.jpg,4,593.0,0.1059573292732238,관리,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 집 안 먼지는 신경 쓰이는데, 청소기를 꺼내는 일부터 귀찮게 느껴질 때가 참 많습니다. 특히 선이 있는 제품은 콘센트 옮기고, 먼지통 털고, 부품 정리까지 여러가지로 귀찮죠. 그래서 요즘에는 흡입력은 강하면서도 관리가 쉬운 무선 청소기를 많이들 찾아요. LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE는 이런 고민을 줄이기 위해 설계된 모델 입니다. 현재 별점 4.8점, 리뷰 637개를 가진 LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE! 지금 쿠팡에서 더 저렴하고 다양한 스틱청소기 제품들을 확인해보세요. 무선청소기를 고를 때 보통 흡입력, 사용 시간, 관리 편의성, 디자인, 가격을 많이 따져보게 돼요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-3.4630997,1.4269923
197,197005,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0197/img_05.jpg,5,593.0,0.1376857757568359,관리,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 집 안 먼지는 신경 쓰이는데, 청소기를 꺼내는 일부터 귀찮게 느껴질 때가 참 많습니다. 특히 선이 있는 제품은 콘센트 옮기고, 먼지통 털고, 부품 정리까지 여러가지로 귀찮죠. 그래서 요즘에는 흡입력은 강하면서도 관리가 쉬운 무선 청소기를 많이들 찾아요. LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE는 이런 고민을 줄이기 위해 설계된 모델 입니다. 현재 별점 4.8점, 리뷰 637개를 가진 LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE! 지금 쿠팡에서 더 저렴하고 다양한 스틱청소기 제품들을 확인해보세요. 무선청소기를 고를 때 보통 흡입력, 사용 시간, 관리 편의성, 디자인, 가격을 많이 따져보게 돼요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.101503,1.4553324
197,197006,/content/drive/MyDrive/LG/0530/CodeZero_분석용_데이터/images/0197/img_06.jpg,6,593.0,0.1177802234888076,관리,"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 집 안 먼지는 신경 쓰이는데, 청소기를 꺼내는 일부터 귀찮게 느껴질 때가 참 많습니다. 특히 선이 있는 제품은 콘센트 옮기고, 먼지통 털고, 부품 정리까지 여러가지로 귀찮죠. 그래서 요즘에는 흡입력은 강하면서도 관리가 쉬운 무선 청소기를 많이들 찾아요. LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE는 이런 고민을 줄이기 위해 설계된 모델 입니다. 현재 별점 4.8점, 리뷰 637개를 가진 LG전자 코드제로 오브제컬렉션 A9S 청소기 + 올인원타워 세트 AX920BWE! 지금 쿠팡에서 더 저렴하고 다양한 스틱청소기 제품들을 확인해보세요. 무선청소기를 고를 때 보통 흡입력, 사용 시간, 관리 편의성, 디자인, 가격을 많이 따져보게 돼요.",valid_match,6,제품 추천/리뷰 (모델 비교),1,T6_I1,-4.1462045,1.3083813
